101,2010,58,800,0,2.629,50.75
101,2010,58,900,0,7.41,39.76
101,2010,58,1000,0,8.83,33.96
101,2010,58,1100,0,11.84,26.7
101,2010,58,1200,0,14.61,21.91
101,2010,58,1300,0,17.62,20.57
101,2010,58,1400,0,17.71,18.87
101,2010,58,1500,0,17.08,19.4
101,2010,58,1600,0,17.04,20.33
101,2010,58,1700,0,16.74,21.36
101,2010,58,1800,0,16.55,22.59
101,2010,58,1900,0,15.63,20.37
101,2010,58,2000,0,15.6,20.01
101,2010,58,2100,0,14.74,22.23
101,2010,58,2200,0,14.47,22.1
101,2010,58,2300,0,13.74,22.53
101,2010,58,2400,0,11.16,30.78
102,2010,58,2400,12.58,4443
101,2010,59,100,0,13.19,25.5
101,2010,59,200,0,10.66,28.89
101,2010,59,300,0,11.7,27.39
101,2010,59,400,0,10.5,30.62
101,2010,59,500,0,10.61,32.39
101,2010,59,600,0,10.01,37.51
101,2010,59,700,.1,4.823,80.7
101,2010,59,800,.6,3.671,87.7
101,2010,59,900,.5,4.304,87.7
101,2010,59,1000,.5,6.966,52.72
101,2010,59,1100,.5,7.39,54.77
101,2010,59,1200,.1,6.689,58.59
101,2010,59,1300,0,7.22,57.3
101,2010,59,1400,0,5.426,68.41
101,2010,59,1500,0,7.02,68.24
101,2010,59,1600,0,9.51,52.34
101,2010,59,1700,0,8.14,56.78
101,2010,59,1800,0,7.98,58.19
101,2010,59,1900,0,7.45,58.52
101,2010,59,2000,0,7.06,60.96
101,2010,59,2100,0,6.126,66.11
101,2010,59,2200,0,5.967,66.62
101,2010,59,2300,0,5.402,70.5
101,2010,59,2400,0,4.244,71.8
102,2010,59,2400,12.63,4443
101,2010,60,100,0,4.777,68.23
101,2010,60,200,0,2.953,81.5
101,2010,60,300,0,2.522,81.7
101,2010,60,400,0,2.821,80.8
101,2010,60,500,0,2.888,81.4
101,2010,60,600,0,3.088,78.3
101,2010,60,700,0,1.198,86
101,2010,60,800,0,2.535,84.9
101,2010,60,900,0,7.55,69.25
101,2010,60,1000,0,7.53,67.88
101,2010,60,1100,0,8.97,63.3
101,2010,60,1200,0,10.99,54.08
101,2010,60,1300,0,12.18,48.52
101,2010,60,1400,0,13.37,43.93
101,2010,60,1500,0,14.59,35.32
101,2010,60,1600,0,14.85,32.59
101,2010,60,1700,0,14.35,30.07
101,2010,60,1800,0,13.99,32
101,2010,60,1900,0,12.31,41.58
101,2010,60,2000,0,10.66,47.47
101,2010,60,2100,0,9.04,54.86
101,2010,60,2200,0,8.45,55.43
101,2010,60,2300,0,8.12,55.3
101,2010,60,2400,0,7.09,60.03
102,2010,60,2400,12.58,4443
101,2010,61,100,0,5.899,63.46
101,2010,61,200,0,4.77,67.69
101,2010,61,300,0,4.012,70.2
101,2010,61,400,0,3.483,71.4
101,2010,61,500,0,2.821,72.5
101,2010,61,600,0,2.489,73.5
101,2010,61,700,0,2.462,72.9
101,2010,61,800,0,1.597,81
101,2010,61,900,0,5.387,66.18
101,2010,61,1000,0,7.07,61.27
101,2010,61,1100,0,9.85,50.31
101,2010,61,1200,0,12.62,38.9
101,2010,61,1300,0,14.7,32.87
101,2010,61,1400,0,16.19,23.49
101,2010,61,1500,0,17.04,21.36
101,2010,61,1600,0,17.91,17.04
101,2010,61,1700,0,17.48,20.53
101,2010,61,1800,0,17.24,22.23
101,2010,61,1900,0,15.51,25.45
101,2010,61,2000,0,12.54,33.17
101,2010,61,2100,0,10.03,41.42
101,2010,61,2200,0,9.17,41.23
101,2010,61,2300,0,8.22,46.36
101,2010,61,2400,0,6.325,55.97
102,2010,61,2400,12.58,4443
101,2010,62,100,0,6.499,53.68
101,2010,62,200,0,5.675,59.38
101,2010,62,300,0,5.642,59.35
101,2010,62,400,0,6.141,56.79
101,2010,62,500,0,4.378,62.77
101,2010,62,600,0,3.452,67.81
101,2010,62,700,0,3.121,67.51
101,2010,62,800,0,5.383,57.69
101,2010,62,900,0,10.76,43.64
101,2010,62,1000,0,12.4,44.25
101,2010,62,1100,0,14.44,34.43
101,2010,62,1200,0,16.65,27.44
101,2010,62,1300,0,17.41,25.65
101,2010,62,1400,0,19.47,22.26
101,2010,62,1500,0,20.15,19.56
101,2010,62,1600,0,20.88,16.64
101,2010,62,1700,0,21.51,15.51
101,2010,62,1800,0,20.74,17.8
101,2010,62,1900,0,17.53,23.55
101,2010,62,2000,0,12.44,33.86
101,2010,62,2100,0,13.25,26.79
101,2010,62,2200,0,12.89,27.49
101,2010,62,2300,0,10.93,32.05
101,2010,62,2400,0,10.57,31.59
102,2010,62,2400,12.6,4443
101,2010,63,100,0,8.45,40.17
101,2010,63,200,0,7.42,45.93
101,2010,63,300,0,6.865,46.2
